Product Type,Product Returned,Product ID
Laptop,no,65046fa2fc13ae02b6fd596a
Tablet,yes,65046fa2fc13ae02b6fd596b
Phone,no,65046fa2fc13ae02b6fd596c
Laptop,no,65046fa2fc13ae02b6fd596d
Tablet,no,65046fa2fc13ae02b6fd596e
Phone,no,65046fa2fc13ae02b6fd596f
Laptop,no,65046fa2fc13ae02b6fd5970
Tablet,no,65046fa2fc13ae02b6fd5971
Phone,no,65046fa2fc13ae02b6fd5972
Laptop,no,65046fa2fc13ae02b6fd5973
Tablet,no,65046fa2fc13ae02b6fd5974
Phone,no,65046fa2fc13ae02b6fd5975
Laptop,no,65046fa2fc13ae02b6fd5976
Tablet,no,65046fa2fc13ae02b6fd5977
Phone,no,65046fa2fc13ae02b6fd5978
Laptop,no,65046fa2fc13ae02b6fd5979
Tablet,no,65046fa2fc13ae02b6fd597a
Phone,no,65046fa2fc13ae02b6fd597b
Laptop,no,65046fa2fc13ae02b6fd597c
Tablet,no,65046fa2fc13ae02b6fd597d
Phone,no,65046fa2fc13ae02b6fd597e
Laptop,no,65046fa2fc13ae02b6fd597f
Tablet,no,65046fa2fc13ae02b6fd5980
Phone,no,65046fa2fc13ae02b6fd5981
Laptop,no,65046fa2fc13ae02b6fd5982
Tablet,no,65046fa2fc13ae02b6fd5983
Phone,no,65046fa2fc13ae02b6fd5984
Laptop,no,65046fa2fc13ae02b6fd5985
Tablet,no,65046fa2fc13ae02b6fd5986
Phone,no,65046fa2fc13ae02b6fd5987
Laptop,no,65046fa2fc13ae02b6fd5988
Tablet,no,65046fa2fc13ae02b6fd5989
Phone,no,65046fa2fc13ae02b6fd598a
Laptop,no,65046fa2fc13ae02b6fd598b
Tablet,no,65046fa2fc13ae02b6fd598c
Phone,no,65046fa2fc13ae02b6fd598d
Laptop,no,65046fa2fc13ae02b6fd598e
Tablet,no,65046fa2fc13ae02b6fd598f
Phone,no,65046fa2fc13ae02b6fd5990
Laptop,no,65046fa2fc13ae02b6fd5991
Tablet,no,65046fa2fc13ae02b6fd5992
Phone,no,65046fa2fc13ae02b6fd5993
Laptop,no,65046fa2fc13ae02b6fd5994
Tablet,no,65046fa2fc13ae02b6fd5995
Phone,no,65046fa2fc13ae02b6fd5996
Laptop,no,65046fa2fc13ae02b6fd5997
Tablet,no,65046fa2fc13ae02b6fd5998
Phone,no,65046fa2fc13ae02b6fd5999
Laptop,no,65046fa2fc13ae02b6fd599a
Tablet,no,65046fa2fc13ae02b6fd599b
Phone,no,65046fa2fc13ae02b6fd599c
Laptop,no,65046fa2fc13ae02b6fd599d
Tablet,no,65046fa2fc13ae02b6fd599e
Phone,no,65046fa2fc13ae02b6fd599f
Laptop,yes,65046fa2fc13ae02b6fd59a0
Tablet,no,65046fa2fc13ae02b6fd59a1
Phone,no,65046fa2fc13ae02b6fd59a2
Laptop,no,65046fa2fc13ae02b6fd59a3
Tablet,no,65046fa2fc13ae02b6fd59a4
Phone,no,65046fa2fc13ae02b6fd59a5
Laptop,no,65046fa2fc13ae02b6fd59a6
Tablet,no,65046fa2fc13ae02b6fd59a7
Phone,no,65046fa2fc13ae02b6fd59a8
Laptop,no,65046fa2fc13ae02b6fd59a9
Tablet,no,65046fa2fc13ae02b6fd59aa
Phone,no,65046fa2fc13ae02b6fd59ab
Laptop,no,65046fa2fc13ae02b6fd59ac
Tablet,no,65046fa2fc13ae02b6fd59ad
Phone,no,65046fa2fc13ae02b6fd59ae
Laptop,no,65046fa2fc13ae02b6fd59af
Tablet,no,65046fa2fc13ae02b6fd59b0
Phone,no,65046fa2fc13ae02b6fd59b1
Laptop,no,65046fa2fc13ae02b6fd59b2
Tablet,no,65046fa2fc13ae02b6fd59b3
Phone,no,65046fa2fc13ae02b6fd59b4
Laptop,no,65046fa2fc13ae02b6fd59b5
Tablet,no,65046fa2fc13ae02b6fd59b6
Phone,no,65046fa2fc13ae02b6fd59b7
Laptop,no,65046fa2fc13ae02b6fd59b8
Tablet,no,65046fa2fc13ae02b6fd59b9
Phone,no,65046fa2fc13ae02b6fd59ba
Laptop,no,65046fa2fc13ae02b6fd59bb
Tablet,no,65046fa2fc13ae02b6fd59bc
Phone,no,65046fa2fc13ae02b6fd59bd
Laptop,no,65046fa2fc13ae02b6fd59be
Tablet,no,65046fa2fc13ae02b6fd59bf
Phone,no,65046fa2fc13ae02b6fd59c0
Laptop,no,65046fa2fc13ae02b6fd59c1
Tablet,no,65046fa2fc13ae02b6fd59c2
Phone,no,65046fa2fc13ae02b6fd59c3
Laptop,no,65046fa2fc13ae02b6fd59c4
Tablet,no,65046fa2fc13ae02b6fd59c5
Phone,no,65046fa2fc13ae02b6fd59c6
Laptop,no,65046fa2fc13ae02b6fd59c7
Tablet,no,65046fa2fc13ae02b6fd59c8
Phone,no,65046fa2fc13ae02b6fd59c9
Laptop,no,65046fa2fc13ae02b6fd59ca
Tablet,no,65046fa2fc13ae02b6fd59cb
Phone,no,65046fa2fc13ae02b6fd59cc
Laptop,no,65046fa2fc13ae02b6fd59cd
Tablet,no,65046fa2fc13ae02b6fd59ce
Phone,no,65046fa2fc13ae02b6fd59cf
Laptop,no,65046fa2fc13ae02b6fd59d0
Tablet,no,65046fa2fc13ae02b6fd59d1
Phone,no,65046fa2fc13ae02b6fd59d2
Laptop,no,65046fa2fc13ae02b6fd59d3
Tablet,no,65046fa2fc13ae02b6fd59d4
Phone,no,65046fa2fc13ae02b6fd59d5
Laptop,no,65046fa2fc13ae02b6fd59d6
Tablet,no,65046fa2fc13ae02b6fd59d7
Phone,no,65046fa2fc13ae02b6fd59d8
Laptop,no,65046fa2fc13ae02b6fd59d9
Tablet,no,65046fa2fc13ae02b6fd59da
Phone,no,65046fa2fc13ae02b6fd59db
Laptop,no,65046fa2fc13ae02b6fd59dc
Tablet,no,65046fa2fc13ae02b6fd59dd
Phone,no,65046fa2fc13ae02b6fd59de
Laptop,no,65046fa2fc13ae02b6fd59df
Tablet,no,65046fa2fc13ae02b6fd59e0
Phone,no,65046fa2fc13ae02b6fd59e1
Laptop,no,65046fa2fc13ae02b6fd59e2
Tablet,no,65046fa2fc13ae02b6fd59e3
Phone,no,65046fa2fc13ae02b6fd59e4
Laptop,no,65046fa2fc13ae02b6fd59e5
Tablet,no,65046fa2fc13ae02b6fd59e6
Phone,no,65046fa2fc13ae02b6fd59e7
Laptop,no,65046fa2fc13ae02b6fd59e8
Tablet,no,65046fa2fc13ae02b6fd59e9
Phone,no,65046fa2fc13ae02b6fd59ea
Laptop,no,65046fa2fc13ae02b6fd59eb
Tablet,no,65046fa2fc13ae02b6fd59ec
Phone,no,65046fa2fc13ae02b6fd59ed
Laptop,no,65046fa2fc13ae02b6fd59ee
Tablet,no,65046fa2fc13ae02b6fd59ef
Phone,no,65046fa2fc13ae02b6fd59f0
Laptop,no,65046fa2fc13ae02b6fd59f1
Tablet,no,65046fa2fc13ae02b6fd59f2
Phone,no,65046fa2fc13ae02b6fd59f3
Laptop,no,65046fa2fc13ae02b6fd59f4
Tablet,no,65046fa2fc13ae02b6fd59f5
Phone,no,65046fa2fc13ae02b6fd59f6
Laptop,no,65046fa2fc13ae02b6fd59f7
Tablet,no,65046fa2fc13ae02b6fd59f8
Phone,no,65046fa2fc13ae02b6fd59f9
Laptop,no,65046fa2fc13ae02b6fd59fa
Tablet,no,65046fa2fc13ae02b6fd59fb
Phone,no,65046fa2fc13ae02b6fd59fc
Laptop,no,65046fa2fc13ae02b6fd59fd
Tablet,no,65046fa2fc13ae02b6fd59fe
Phone,no,65046fa2fc13ae02b6fd59ff
Laptop,no,65046fa2fc13ae02b6fd5a00
Tablet,no,65046fa2fc13ae02b6fd5a01
Phone,no,65046fa2fc13ae02b6fd5a02
Laptop,no,65046fa2fc13ae02b6fd5a03
Tablet,no,65046fa2fc13ae02b6fd5a04
Phone,no,65046fa2fc13ae02b6fd5a05
Laptop,no,65046fa2fc13ae02b6fd5a06
Tablet,no,65046fa2fc13ae02b6fd5a07
Phone,no,65046fa2fc13ae02b6fd5a08
Laptop,no,65046fa2fc13ae02b6fd5a09
Tablet,no,65046fa2fc13ae02b6fd5a0a
Phone,no,65046fa2fc13ae02b6fd5a0b
Laptop,no,65046fa2fc13ae02b6fd5a0c
Tablet,no,65046fa2fc13ae02b6fd5a0d
Phone,no,65046fa2fc13ae02b6fd5a0e
Laptop,no,65046fa2fc13ae02b6fd5a0f
Tablet,no,65046fa2fc13ae02b6fd5a10
Phone,no,65046fa2fc13ae02b6fd5a11
Laptop,no,65046fa2fc13ae02b6fd5a12
Tablet,no,65046fa2fc13ae02b6fd5a13
Phone,no,65046fa2fc13ae02b6fd5a14
Laptop,no,65046fa2fc13ae02b6fd5a15
Tablet,no,65046fa2fc13ae02b6fd5a16
Phone,no,65046fa2fc13ae02b6fd5a17
Laptop,no,65046fa2fc13ae02b6fd5a18
Tablet,no,65046fa2fc13ae02b6fd5a19
Phone,no,65046fa2fc13ae02b6fd5a1a
Laptop,no,65046fa2fc13ae02b6fd5a1b
Tablet,no,65046fa2fc13ae02b6fd5a1c
Phone,no,65046fa2fc13ae02b6fd5a1d
Laptop,no,65046fa2fc13ae02b6fd5a1e
Tablet,no,65046fa2fc13ae02b6fd5a1f
Phone,no,65046fa2fc13ae02b6fd5a20
Laptop,no,65046fa2fc13ae02b6fd5a21
Tablet,no,65046fa2fc13ae02b6fd5a22
Phone,no,65046fa2fc13ae02b6fd5a23
Laptop,no,65046fa2fc13ae02b6fd5a24
Tablet,no,65046fa2fc13ae02b6fd5a25
Phone,no,65046fa2fc13ae02b6fd5a26
Laptop,no,65046fa2fc13ae02b6fd5a27
Tablet,no,65046fa2fc13ae02b6fd5a28
Phone,no,65046fa2fc13ae02b6fd5a29
Laptop,no,65046fa2fc13ae02b6fd5a2a
Tablet,no,65046fa2fc13ae02b6fd5a2b
Phone,no,65046fa2fc13ae02b6fd5a2c
Laptop,no,65046fa2fc13ae02b6fd5a2d
Tablet,no,65046fa2fc13ae02b6fd5a2e
Phone,no,65046fa2fc13ae02b6fd5a2f
Laptop,no,65046fa2fc13ae02b6fd5a30
Tablet,no,65046fa2fc13ae02b6fd5a31
Phone,no,65046fa2fc13ae02b6fd5a32
Laptop,no,65046fa2fc13ae02b6fd5a33
Tablet,no,65046fa2fc13ae02b6fd5a34
Phone,no,65046fa2fc13ae02b6fd5a35
Laptop,no,65046fa2fc13ae02b6fd5a36
Tablet,no,65046fa2fc13ae02b6fd5a37
Phone,no,65046fa2fc13ae02b6fd5a38
Laptop,no,65046fa2fc13ae02b6fd5a39
Tablet,no,65046fa2fc13ae02b6fd5a3a
Phone,no,65046fa2fc13ae02b6fd5a3b
Laptop,no,65046fa2fc13ae02b6fd5a3c
Tablet,no,65046fa2fc13ae02b6fd5a3d
Phone,no,65046fa2fc13ae02b6fd5a3e
Laptop,no,65046fa2fc13ae02b6fd5a3f
Tablet,no,65046fa2fc13ae02b6fd5a40
Phone,no,65046fa2fc13ae02b6fd5a41
Laptop,no,65046fa2fc13ae02b6fd5a42
Tablet,no,65046fa2fc13ae02b6fd5a43
Phone,no,65046fa2fc13ae02b6fd5a44
Laptop,no,65046fa2fc13ae02b6fd5a45
Tablet,no,65046fa2fc13ae02b6fd5a46
Phone,no,65046fa2fc13ae02b6fd5a47
Laptop,no,65046fa2fc13ae02b6fd5a48
Tablet,no,65046fa2fc13ae02b6fd5a49
Phone,no,65046fa2fc13ae02b6fd5a4a
Laptop,no,65046fa2fc13ae02b6fd5a4b
Tablet,no,65046fa2fc13ae02b6fd5a4c
Phone,yes,65046fa2fc13ae02b6fd5a4d
Laptop,no,65046fa2fc13ae02b6fd5a4e
Tablet,no,65046fa2fc13ae02b6fd5a4f
Phone,no,65046fa2fc13ae02b6fd5a50
Laptop,no,65046fa2fc13ae02b6fd5a51
Tablet,no,65046fa2fc13ae02b6fd5a52
Phone,no,65046fa2fc13ae02b6fd5a53
Laptop,no,65046fa2fc13ae02b6fd5a54
Tablet,no,65046fa2fc13ae02b6fd5a55
Phone,no,65046fa2fc13ae02b6fd5a56
Laptop,no,65046fa2fc13ae02b6fd5a57
Tablet,no,65046fa2fc13ae02b6fd5a58
Phone,no,65046fa2fc13ae02b6fd5a59
Laptop,no,65046fa2fc13ae02b6fd5a5a
Tablet,no,65046fa2fc13ae02b6fd5a5b
Phone,no,65046fa2fc13ae02b6fd5a5c
Laptop,no,65046fa2fc13ae02b6fd5a5d
Tablet,no,65046fa2fc13ae02b6fd5a5e
Phone,no,65046fa2fc13ae02b6fd5a5f
Laptop,no,65046fa2fc13ae02b6fd5a60
Tablet,no,65046fa2fc13ae02b6fd5a61
Phone,no,65046fa2fc13ae02b6fd5a62
Laptop,no,65046fa2fc13ae02b6fd5a63
Tablet,no,65046fa2fc13ae02b6fd5a64
Phone,no,65046fa2fc13ae02b6fd5a65
Laptop,no,65046fa2fc13ae02b6fd5a66
Tablet,no,65046fa2fc13ae02b6fd5a67
Phone,no,65046fa2fc13ae02b6fd5a68
Laptop,no,65046fa2fc13ae02b6fd5a69
Tablet,no,65046fa2fc13ae02b6fd5a6a
Phone,no,65046fa2fc13ae02b6fd5a6b
Laptop,no,65046fa2fc13ae02b6fd5a6c
Tablet,no,65046fa2fc13ae02b6fd5a6d
Phone,no,65046fa2fc13ae02b6fd5a6e
Laptop,no,65046fa2fc13ae02b6fd5a6f
Tablet,no,65046fa2fc13ae02b6fd5a70
Phone,no,65046fa2fc13ae02b6fd5a71
Laptop,no,65046fa2fc13ae02b6fd5a72
Tablet,no,65046fa2fc13ae02b6fd5a73
Phone,no,65046fa2fc13ae02b6fd5a74
Laptop,no,65046fa2fc13ae02b6fd5a75
Tablet,no,65046fa2fc13ae02b6fd5a76
Phone,no,65046fa2fc13ae02b6fd5a77
Laptop,no,65046fa2fc13ae02b6fd5a78
Tablet,yes,65046fa2fc13ae02b6fd5a79
Phone,no,65046fa2fc13ae02b6fd5a7a
Laptop,no,65046fa2fc13ae02b6fd5a7b
Tablet,no,65046fa2fc13ae02b6fd5a7c
Phone,no,65046fa2fc13ae02b6fd5a7d
Laptop,no,65046fa2fc13ae02b6fd5a7e
Tablet,no,65046fa2fc13ae02b6fd5a7f
Phone,no,65046fa2fc13ae02b6fd5a80
Laptop,no,65046fa2fc13ae02b6fd5a81
Tablet,no,65046fa2fc13ae02b6fd5a82
Phone,no,65046fa2fc13ae02b6fd5a83
Laptop,no,65046fa2fc13ae02b6fd5a84
Tablet,no,65046fa2fc13ae02b6fd5a85
Phone,no,65046fa2fc13ae02b6fd5a86
Laptop,yes,65046fa2fc13ae02b6fd5a87
Tablet,no,65046fa2fc13ae02b6fd5a88
Phone,no,65046fa2fc13ae02b6fd5a89
Laptop,no,65046fa2fc13ae02b6fd5a8a
Tablet,no,65046fa2fc13ae02b6fd5a8b
Phone,no,65046fa2fc13ae02b6fd5a8c
Laptop,no,65046fa2fc13ae02b6fd5a8d
Tablet,no,65046fa2fc13ae02b6fd5a8e
Phone,no,65046fa2fc13ae02b6fd5a8f
Laptop,no,65046fa2fc13ae02b6fd5a90
Tablet,no,65046fa2fc13ae02b6fd5a91
Phone,no,65046fa2fc13ae02b6fd5a92
Laptop,no,65046fa2fc13ae02b6fd5a93
Tablet,no,65046fa2fc13ae02b6fd5a94
Phone,no,65046fa2fc13ae02b6fd5a95
Laptop,no,65046fa2fc13ae02b6fd5a96
Tablet,no,65046fa2fc13ae02b6fd5a97
Phone,no,65046fa2fc13ae02b6fd5a98
Laptop,no,65046fa2fc13ae02b6fd5a99
Tablet,no,65046fa2fc13ae02b6fd5a9a
Phone,no,65046fa2fc13ae02b6fd5a9b
Laptop,no,65046fa2fc13ae02b6fd5a9c
Tablet,no,65046fa2fc13ae02b6fd5a9d
Phone,no,65046fa2fc13ae02b6fd5a9e
Laptop,no,65046fa2fc13ae02b6fd5a9f
Tablet,no,65046fa2fc13ae02b6fd5aa0
Phone,no,65046fa2fc13ae02b6fd5aa1
Laptop,no,65046fa2fc13ae02b6fd5aa2
Tablet,no,65046fa2fc13ae02b6fd5aa3
Phone,no,65046fa2fc13ae02b6fd5aa4
Laptop,no,65046fa2fc13ae02b6fd5aa5
Tablet,no,65046fa2fc13ae02b6fd5aa6
Phone,no,65046fa2fc13ae02b6fd5aa7
Laptop,no,65046fa2fc13ae02b6fd5aa8
Tablet,no,65046fa2fc13ae02b6fd5aa9
Phone,no,65046fa2fc13ae02b6fd5aaa
Laptop,no,65046fa2fc13ae02b6fd5aab
Tablet,no,65046fa2fc13ae02b6fd5aac
Phone,no,65046fa2fc13ae02b6fd5aad
Laptop,no,65046fa2fc13ae02b6fd5aae
Tablet,no,65046fa2fc13ae02b6fd5aaf
Phone,no,65046fa2fc13ae02b6fd5ab0
Laptop,no,65046fa2fc13ae02b6fd5ab1
Tablet,no,65046fa2fc13ae02b6fd5ab2
Phone,no,65046fa2fc13ae02b6fd5ab3
Laptop,no,65046fa2fc13ae02b6fd5ab4
Tablet,no,65046fa2fc13ae02b6fd5ab5
Phone,no,65046fa2fc13ae02b6fd5ab6
Laptop,no,65046fa2fc13ae02b6fd5ab7
Tablet,no,65046fa2fc13ae02b6fd5ab8
Phone,no,65046fa2fc13ae02b6fd5ab9
Laptop,no,65046fa2fc13ae02b6fd5aba
Tablet,no,65046fa2fc13ae02b6fd5abb
Phone,no,65046fa2fc13ae02b6fd5abc
Laptop,no,65046fa2fc13ae02b6fd5abd
Tablet,no,65046fa2fc13ae02b6fd5abe
Phone,no,65046fa2fc13ae02b6fd5abf
Laptop,no,65046fa2fc13ae02b6fd5ac0
Tablet,no,65046fa2fc13ae02b6fd5ac1
Phone,no,65046fa2fc13ae02b6fd5ac2
Laptop,no,65046fa2fc13ae02b6fd5ac3
Tablet,no,65046fa2fc13ae02b6fd5ac4
Phone,no,65046fa2fc13ae02b6fd5ac5
Laptop,no,65046fa2fc13ae02b6fd5ac6
Tablet,no,65046fa2fc13ae02b6fd5ac7
Phone,no,65046fa2fc13ae02b6fd5ac8
Laptop,no,65046fa2fc13ae02b6fd5ac9
Tablet,no,65046fa2fc13ae02b6fd5aca
Phone,no,65046fa2fc13ae02b6fd5acb
Laptop,no,65046fa2fc13ae02b6fd5acc
Tablet,no,65046fa2fc13ae02b6fd5acd
Phone,no,65046fa2fc13ae02b6fd5ace
Laptop,yes,65046fa2fc13ae02b6fd5acf
Tablet,no,65046fa2fc13ae02b6fd5ad0
Phone,no,65046fa2fc13ae02b6fd5ad1
Laptop,no,65046fa2fc13ae02b6fd5ad2
Tablet,no,65046fa2fc13ae02b6fd5ad3
Phone,no,65046fa2fc13ae02b6fd5ad4
Laptop,no,65046fa2fc13ae02b6fd5ad5
Tablet,no,65046fa2fc13ae02b6fd5ad6
Phone,no,65046fa2fc13ae02b6fd5ad7
Laptop,no,65046fa2fc13ae02b6fd5ad8
Tablet,no,65046fa2fc13ae02b6fd5ad9
Phone,no,65046fa2fc13ae02b6fd5ada
Laptop,no,65046fa2fc13ae02b6fd5adb
Tablet,no,65046fa2fc13ae02b6fd5adc
Phone,no,65046fa2fc13ae02b6fd5add
Laptop,no,65046fa2fc13ae02b6fd5ade
Tablet,no,65046fa2fc13ae02b6fd5adf
Phone,no,65046fa2fc13ae02b6fd5ae0
Laptop,no,65046fa2fc13ae02b6fd5ae1
Tablet,no,65046fa2fc13ae02b6fd5ae2
Phone,no,65046fa2fc13ae02b6fd5ae3
Laptop,no,65046fa2fc13ae02b6fd5ae4
Tablet,yes,65046fa2fc13ae02b6fd5ae5
Phone,no,65046fa2fc13ae02b6fd5ae6
Laptop,no,65046fa2fc13ae02b6fd5ae7
Tablet,no,65046fa2fc13ae02b6fd5ae8
Phone,no,65046fa2fc13ae02b6fd5ae9
Laptop,no,65046fa2fc13ae02b6fd5aea
Tablet,no,65046fa2fc13ae02b6fd5aeb
Phone,no,65046fa2fc13ae02b6fd5aec
Laptop,no,65046fa2fc13ae02b6fd5aed
Tablet,no,65046fa2fc13ae02b6fd5aee
Phone,no,65046fa2fc13ae02b6fd5aef
Laptop,no,65046fa2fc13ae02b6fd5af0
Tablet,no,65046fa2fc13ae02b6fd5af1
Phone,no,65046fa2fc13ae02b6fd5af2
Laptop,no,65046fa2fc13ae02b6fd5af3
Tablet,no,65046fa2fc13ae02b6fd5af4
Phone,no,65046fa2fc13ae02b6fd5af5
Laptop,no,65046fa2fc13ae02b6fd5af6
Tablet,no,65046fa2fc13ae02b6fd5af7
Phone,no,65046fa2fc13ae02b6fd5af8
Laptop,no,65046fa2fc13ae02b6fd5af9
Tablet,no,65046fa2fc13ae02b6fd5afa
Phone,no,65046fa2fc13ae02b6fd5afb
Laptop,no,65046fa2fc13ae02b6fd5afc
Tablet,no,65046fa2fc13ae02b6fd5afd
Phone,no,65046fa2fc13ae02b6fd5afe
Laptop,no,65046fa2fc13ae02b6fd5aff
Tablet,no,65046fa2fc13ae02b6fd5b00
Phone,no,65046fa2fc13ae02b6fd5b01
Laptop,no,65046fa2fc13ae02b6fd5b02
Tablet,no,65046fa2fc13ae02b6fd5b03
Phone,no,65046fa2fc13ae02b6fd5b04
Laptop,no,65046fa2fc13ae02b6fd5b05
Tablet,no,65046fa2fc13ae02b6fd5b06
Phone,no,65046fa2fc13ae02b6fd5b07
Laptop,no,65046fa2fc13ae02b6fd5b08
Tablet,no,65046fa2fc13ae02b6fd5b09
Phone,no,65046fa2fc13ae02b6fd5b0a
Laptop,no,65046fa2fc13ae02b6fd5b0b
Tablet,no,65046fa2fc13ae02b6fd5b0c
Phone,no,65046fa2fc13ae02b6fd5b0d
Laptop,no,65046fa2fc13ae02b6fd5b0e
Tablet,no,65046fa2fc13ae02b6fd5b0f
Phone,no,65046fa2fc13ae02b6fd5b10
Laptop,no,65046fa2fc13ae02b6fd5b11
Tablet,no,65046fa2fc13ae02b6fd5b12
Phone,no,65046fa2fc13ae02b6fd5b13
Laptop,no,65046fa2fc13ae02b6fd5b14
Tablet,no,65046fa2fc13ae02b6fd5b15
Phone,no,65046fa2fc13ae02b6fd5b16
Laptop,no,65046fa2fc13ae02b6fd5b17
Tablet,no,65046fa2fc13ae02b6fd5b18
Phone,no,65046fa2fc13ae02b6fd5b19
Laptop,no,65046fa2fc13ae02b6fd5b1a
Tablet,no,65046fa2fc13ae02b6fd5b1b
Phone,no,65046fa2fc13ae02b6fd5b1c
Laptop,no,65046fa2fc13ae02b6fd5b1d
Tablet,no,65046fa2fc13ae02b6fd5b1e
Phone,no,65046fa2fc13ae02b6fd5b1f
Laptop,no,65046fa2fc13ae02b6fd5b20
Tablet,no,65046fa2fc13ae02b6fd5b21
Phone,no,65046fa2fc13ae02b6fd5b22
Laptop,no,65046fa2fc13ae02b6fd5b23
Tablet,no,65046fa2fc13ae02b6fd5b24
Phone,no,65046fa2fc13ae02b6fd5b25
Laptop,no,65046fa2fc13ae02b6fd5b26
Tablet,no,65046fa2fc13ae02b6fd5b27
Phone,yes,65046fa2fc13ae02b6fd5b28
Laptop,no,65046fa2fc13ae02b6fd5b29
Tablet,no,65046fa2fc13ae02b6fd5b2a
Phone,no,65046fa2fc13ae02b6fd5b2b
Laptop,no,65046fa2fc13ae02b6fd5b2c
Tablet,no,65046fa2fc13ae02b6fd5b2d
Phone,no,65046fa2fc13ae02b6fd5b2e
Laptop,no,65046fa2fc13ae02b6fd5b2f
Tablet,no,65046fa2fc13ae02b6fd5b30
Phone,no,65046fa2fc13ae02b6fd5b31
Laptop,no,65046fa2fc13ae02b6fd5b32
Tablet,no,65046fa2fc13ae02b6fd5b33
Phone,no,65046fa2fc13ae02b6fd5b34
Laptop,no,65046fa2fc13ae02b6fd5b35
Tablet,no,65046fa2fc13ae02b6fd5b36
Phone,no,65046fa2fc13ae02b6fd5b37
Laptop,no,65046fa2fc13ae02b6fd5b38
Tablet,no,65046fa2fc13ae02b6fd5b39
Phone,no,65046fa2fc13ae02b6fd5b3a
Laptop,no,65046fa2fc13ae02b6fd5b3b
Tablet,no,65046fa2fc13ae02b6fd5b3c
Phone,no,65046fa2fc13ae02b6fd5b3d
Laptop,no,65046fa2fc13ae02b6fd5b3e
Tablet,no,65046fa2fc13ae02b6fd5b3f
Phone,no,65046fa2fc13ae02b6fd5b40
Laptop,no,65046fa2fc13ae02b6fd5b41
Tablet,no,65046fa2fc13ae02b6fd5b42
Phone,no,65046fa2fc13ae02b6fd5b43
Laptop,no,65046fa2fc13ae02b6fd5b44
Tablet,no,65046fa2fc13ae02b6fd5b45
Phone,no,65046fa2fc13ae02b6fd5b46
Laptop,no,65046fa2fc13ae02b6fd5b47
Tablet,no,65046fa2fc13ae02b6fd5b48
Phone,no,65046fa2fc13ae02b6fd5b49
Laptop,no,65046fa2fc13ae02b6fd5b4a
Tablet,no,65046fa2fc13ae02b6fd5b4b
Phone,no,65046fa2fc13ae02b6fd5b4c
Laptop,no,65046fa2fc13ae02b6fd5b4d
Tablet,no,65046fa2fc13ae02b6fd5b4e
Phone,no,65046fa2fc13ae02b6fd5b4f
Laptop,no,65046fa2fc13ae02b6fd5b50
Tablet,no,65046fa2fc13ae02b6fd5b51
Phone,no,65046fa2fc13ae02b6fd5b52
Laptop,no,65046fa2fc13ae02b6fd5b53
Tablet,yes,65046fa2fc13ae02b6fd5b54
Phone,no,65046fa2fc13ae02b6fd5b55
Laptop,no,65046fa2fc13ae02b6fd5b56
Tablet,no,65046fa2fc13ae02b6fd5b57
Phone,no,65046fa2fc13ae02b6fd5b58
Laptop,no,65046fa2fc13ae02b6fd5b59
Tablet,no,65046fa2fc13ae02b6fd5b5a
Phone,no,65046fa2fc13ae02b6fd5b5b
Laptop,no,65046fa2fc13ae02b6fd5b5c
Tablet,no,65046fa2fc13ae02b6fd5b5d
Phone,no,65046fa2fc13ae02b6fd5b5e
Laptop,no,65046fa2fc13ae02b6fd5b5f
Tablet,no,65046fa2fc13ae02b6fd5b60
Phone,yes,65046fa2fc13ae02b6fd5b61
Laptop,no,65046fa2fc13ae02b6fd5b62
Tablet,no,65046fa2fc13ae02b6fd5b63
Phone,no,65046fa2fc13ae02b6fd5b64
Laptop,no,65046fa2fc13ae02b6fd5b65
Tablet,no,65046fa2fc13ae02b6fd5b66
Phone,no,65046fa2fc13ae02b6fd5b67
Laptop,no,65046fa2fc13ae02b6fd5b68
Tablet,no,65046fa2fc13ae02b6fd5b69
Phone,no,65046fa2fc13ae02b6fd5b6a
Laptop,no,65046fa2fc13ae02b6fd5b6b
Tablet,no,65046fa2fc13ae02b6fd5b6c
Phone,no,65046fa2fc13ae02b6fd5b6d
Laptop,no,65046fa2fc13ae02b6fd5b6e
Tablet,no,65046fa2fc13ae02b6fd5b6f
Phone,no,65046fa2fc13ae02b6fd5b70
Laptop,no,65046fa2fc13ae02b6fd5b71
Tablet,no,65046fa2fc13ae02b6fd5b72
Phone,no,65046fa2fc13ae02b6fd5b73
Laptop,no,65046fa2fc13ae02b6fd5b74
Tablet,no,65046fa2fc13ae02b6fd5b75
Phone,no,65046fa2fc13ae02b6fd5b76
Laptop,no,65046fa2fc13ae02b6fd5b77
Tablet,no,65046fa2fc13ae02b6fd5b78
Phone,no,65046fa2fc13ae02b6fd5b79
Laptop,no,65046fa2fc13ae02b6fd5b7a
Tablet,no,65046fa2fc13ae02b6fd5b7b
Phone,no,65046fa2fc13ae02b6fd5b7c
Laptop,no,65046fa2fc13ae02b6fd5b7d
Tablet,no,65046fa2fc13ae02b6fd5b7e
Phone,no,65046fa2fc13ae02b6fd5b7f
Laptop,no,65046fa2fc13ae02b6fd5b80
Tablet,no,65046fa2fc13ae02b6fd5b81
Phone,no,65046fa2fc13ae02b6fd5b82
Laptop,no,65046fa2fc13ae02b6fd5b83
Tablet,no,65046fa2fc13ae02b6fd5b84
Phone,no,65046fa2fc13ae02b6fd5b85
